BENE_SEX_IDENT_CD,BENE_AGE_CAT_CD,CC_ALZHDMTA,CC_CANCER,CC_CHF,CC_CHRNKIDN,CC_COPD,CC_DEPRESSN,CC_DIABETES,CC_ISCHMCHT,CC_OSTEOPRS,CC_RA_OA,CC_STRKETIA,CC_2_OR_MORE,DUAL_STUS,BENE_COUNT_PA_LT_12,AVE_MO_EN_PA_LT_12,AVE_PA_PAY_PA_LT_12,AVE_IP_PAY_PA_LT_12,AVE_SNF_PAY_PA_LT_12,AVE_OTH_PAY_PA_LT_12,AVE_IP_ADM_PA_LT_12,AVE_SNF_DAYS_PA_LT_12,BENE_COUNT_PA_EQ_12,AVE_PA_PAY_PA_EQ_12,AVE_IP_PAY_PA_EQ_12,AVE_SNF_PAY_PA_EQ_12,AVE_OTH_PAY_PA_EQ_12,AVE_IP_ADM_PA_EQ_12,AVE_SNF_DAYS_PA_EQ_12,BENE_COUNT_PB_LT_12,AVE_MO_EN_PB_LT_12,AVE_PB_PAY_PB_LT_12,AVE_CA_PAY_PB_LT_12,AVE_OP_PAY_PB_LT_12,AVE_OTH_PAY_PB_LT_12,AVE_CA_VST_PB_LT_12,AVE_OP_VST_PB_LT_12,BENE_COUNT_PB_EQ_12,AVE_PB_PAY_PB_EQ_12,AVE_CA_PAY_PB_EQ_12,AVE_OP_PAY_PB_EQ_12,AVE_OTH_PAY_PB_EQ_12,AVE_CA_VST_PB_EQ_12,AVE_OP_VST_PB_EQ_12,BENE_COUNT_PC_LT_12,AVE_MO_EN_PC_LT_12,BENE_COUNT_PC_EQ_12,BENE_COUNT_PD_LT_12,AVE_MO_EN_PD_LT_12,AVE_PDE_CST_PD_LT_12,AVE_PDE_PD_LT_12,BENE_COUNT_PD_EQ_12,AVE_PDE_CST_PD_EQ_12,AVE_PDE_PD_EQ_12
1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,91,6.044,29043,23920,3567,1556,1.484,11.374,391,22407,17646,3825,936,1.263,10.532,94,6.043,10870,5527,4245,1098,2.777,5.394,387,20112,7371,9444,3297,8.411,12.176,,,,91,5.538,3146,33.747,404,9152,96.983
1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,,,,,,,,,50,28840,22528,4672,1640,2.14,12.62,,,,,,,,,50,20331,10834,6904,2593,11.2,10.6,,,,,,,,,,
1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,36,7.528,69074,54862,,,2.722,,107,32181,22829,8455,897,1.963,24.084,36,7.528,22163,15637,4775,1751,2.778,7.306,107,20939,10148,8764,2027,6.907,11.047,,,,31,7.032,2943,40.065,108,7317,96.333
1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,,,,,,,,,40,8687,,,,,,,,,,,,,,39,10061,3527,3982,2552,11.179,6.872,,,,,,,,,,
1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,,,,,,,,,84,26878,20633,,,1.476,,,,,,,,,,83,21148,9100,7798,4250,11.301,11.747,,,,,,,,92,8563,100.391
1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,39,7.026,40313,35558,3609,1146,1.846,8.949,235,17652,13917,3060,675,1.485,6.672,38,6.789,8258,5536,,,3.974,,225,9192,4439,3194,1559,7.96,7.138,,,,34,6.794,3495,26.971,109,6790,53.321
1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,109,8.229,36108,24852,8218,3038,2.009,20.009,746,25470,19294,5445,731,1.878,14.981,116,8.103,8755,5299,2810,646,3.103,6.603,735,11293,5880,3900,1513,6.627,10.706,,,,114,7.219,4369,41.219,743,10865,83.028
1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,,,,,,,,,30,41948,33316,,,2.467,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,,,,,,,,,117,36873,26110,,,1.726,,,,,,,,,,116,14551,6393,5274,2884,4.672,10.793,,,,,,,,111,6999,78.694
1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,,,,,,,,,43,15911,13163,,,1.488,,,,,,,,,,43,10447,5424,3837,1186,15.07,9.209,,,,,,,,,,
1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,,,,,,,,,124,26804,18543,7150,1111,2.073,19.96,,,,,,,,,123,12437,6492,4342,1603,8.748,11.276,,,,,,,,124,9192,89.79
1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,,,,,,,,,60,32247,22927,,,1.567,,,,,,,,,,59,13995,8793,3243,1959,9.627,12.458,,,,,,,,60,12703,100.167
1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,,,,,,,,,99,19909,16512,2375,1022,1.747,6.232,,,,,,,,,95,11666,5639,4647,1380,12.305,8.653,,,,,,,,50,9363,72.36
1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,39,8,47835,38120,,,2.564,,193,34125,26342,7181,602,2.306,16.72,40,7.95,11966,7148,3223,1595,2.45,8.7,190,15253,7454,6119,1680,6.632,11.589,,,,40,6.95,3829,37.075,193,9542,86.181
1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,,,,,,,,,75,49796,34092,14025,1679,2.547,36.747,,,,,,,,,74,16324,8409,6292,1623,4.986,10.081,,,,,,,,73,6912,74.562
1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,,,,,,,,,55,31261,23872,,,2.873,,,,,,,,,,55,16656,7889,4913,3854,10.164,12.618,,,,,,,,55,10148,104.236
1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,,,,,,,,,192,18974,14290,3877,807,1.536,10.036,34,8.118,12290,7335,2829,2126,6.853,6.176,180,10470,4948,3285,2237,9.689,8.344,,,,,,,,85,7278,70.353
1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,87,8.333,41529,33359,5655,2515,2.402,15.31,614,26178,19906,5371,901,1.845,16.134,90,8.089,12884,7321,3958,1605,4.178,8.222,608,14528,6999,5444,2085,7.207,11.985,,,,91,7.308,4872,50.33,613,10758,104.755
1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,,,,,,,,,42,24096,17092,,,1.929,,,,,,,,,,42,13352,7537,4553,1262,8.976,7.429,,,,,,,,,,
1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,36,7.972,55079,39025,,,2.389,,136,38861,24548,13223,1090,2.051,39.478,37,7.973,12023,7085,4164,774,1.703,7.541,135,17101,9141,5878,2082,4.667,11.896,,,,36,6.806,3239,45.889,135,7667,98.178
1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,,,,,,,,,41,25177,,,,,,,,,,,,,,41,15847,8467,4787,2593,14.805,9.561,,,,,,,,,,
1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,,,,,,,,,102,29481,22377,6080,1024,3.088,17.549,,,,,,,,,99,15764,7825,5325,2614,9.667,14.556,,,,,,,,97,10713,109.443
1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,,,,,,,,,38,38552,27975,,,2.132,,,,,,,,,,38,21192,10634,7263,3295,9.711,13.974,,,,,,,,38,10688,109.342
1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,,,,,,,,,131,21593,16692,3526,1375,1.725,7.206,30,7.333,18926,8137,4624,6165,5.167,6.267,127,14914,7269,5029,2616,12.913,10.457,,,,,,,,60,5791,72.617
1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,76,7.382,45662,36443,7155,2064,2.842,24.895,377,34681,26575,7139,967,2.334,19.183,79,7.241,16761,8792,6103,1866,4.443,7.911,373,22195,10390,9339,2466,8.59,14.743,,,,76,6.776,4182,43.066,375,9925,108.128
1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,,,,,,,,,49,30419,22723,5274,2422,2.429,12.408,,,,,,,,,47,18493,8352,6242,3899,10.851,7.936,,,,,,,,,,
1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,30,8,66302,50852,,,3.733,,165,53257,37276,14626,1355,2.988,40.885,31,8.065,22353,13104,6065,3184,2.065,9.613,162,25934,13229,9166,3539,6.438,14.37,,,,34,7.5,3716,60.029,158,8432,107.108
1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,,,,,,,,,36,29417,,,,,,,,,,,,,,36,16262,8341,3351,4570,17.972,8.972,,,,,,,,,,
1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,,,,,,,,,100,40234,30832,8480,922,3.28,21.49,,,,,,,,,100,21558,11224,5835,4499,10.41,11.76,,,,,,,,100,12051,109.59
1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,,,,,,,,,49,58034,41527,,,3.122,,,,,,,,,,49,28520,15050,10627,2843,10.98,14.184,,,,,,,,47,9666,111.468
1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,,,,,,,,,30,14561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,,,,,,,,,110,29278,20686,,,1.455,,,,,,,,,,108,10691,5108,3578,2005,5.769,8.843,,,,,,,,113,8517,68.434
1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,,,,,,,,,52,32386,,,,,,,,,,,,,,52,13027,7185,4488,1354,6.788,11.192,,,,,,,,52,9437,90.519
1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,,,,,,,,,36,17845,,,,,,,,,,,,,,34,7677,3580,2881,1216,7.176,7.382,,,,,,,,,,
1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,,,,,,,,,85,25867,18628,,,1.471,,,,,,,,,,83,14377,6978,4203,3196,7.41,8.831,,,,,,,,89,11044,106.764
1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,,,,,,,,,31,27743,,,,,,,,,,,,,,30,13568,7143,3558,2867,12.467,8.433,,,,,,,,,,
1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,,,,,,,,,76,37644,30476,6376,792,2.474,16.737,,,,,,,,,76,18676,9679,6046,2951,10.211,10.711,,,,,,,,79,9397,116.101
1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,,,,,,,,,32,58328,44956,,,3.625,,,,,,,,,,32,19650,9635,2341,7674,6.094,7.344,,,,,,,,34,10103,83.676
1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,13807,128.333
1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,,,,,,,,,42,20035,,,,,,,,,,,,,,41,8337,5457,1733,1147,9.659,7.073,,,,,,,,,,
1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,,,,,,,,,142,34606,25863,7605,1138,2.634,19.366,,,,,,,,,140,13014,7620,4340,1054,6.136,11.364,,,,,,,,143,11349,90.007
1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,,,,,,,,,37,65762,48839,,,3.297,,,,,,,,,,35,15814,10277,,,5.171,,,,,,,,,31,10385,90.71
1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,,,,,,,,,44,45883,34254,,,3.023,,,,,,,,,,44,14999,7971,4302,2726,9.455,12.591,,,,,,,,46,9716,92.043
1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,,,,,,,,,31,38371,,,,,,,,,,,,,,30,11750,7935,,,10.467,,,,,,,,,,,
1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,,,,,,,,,98,35191,28738,5928,525,3.265,18.255,,,,,,,,,97,17225,10100,5477,1648,9.979,15.082,,,,,,,,98,10715,97.306
1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,,,,,,,,,30,48440,35201,,,2.8,,,,,,,,,,30,18698,11002,5681,2015,6.767,13.067,,,,,,,,,,
1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,,,,,,,,,42,30327,21660,,,2.524,,,,,,,,,,42,14971,8314,4259,2398,10.714,11.381,,,,,,,,43,11217,99.558
1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,,,,,,,,,41,32613,,,,,,,,,,,,,,39,15064,6679,4970,3415,13.615,10.949,,,,,,,,,,
1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,,,,,,,,,139,47923,36487,9474,1962,3.022,29.41,,,,,,,,,136,16519,9904,4169,2446,7.287,12.934,,,,,,,,135,9855,109.622
1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,,,,,,,,,30,60140,39308,,,2.833,,,,,,,,,,30,16721,8918,4775,3028,5.567,13.9,,,,,,,,,,
1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,,,,,,,,,61,36390,29047,6708,635,3.492,22,,,,,,,,,60,16082,8919,4292,2871,10.45,11.517,,,,,,,,61,12349,127.328
1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,,,,,,,,,38,27967,,,,,,,,,,,,,,36,15632,7074,4289,4269,12.25,7.167,,,,,,,,,,
1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,,,,,,,,,131,51611,39566,10689,1356,4.45,32.679,,,,,,,,,131,20898,11260,7095,2543,9.336,16.008,,,,,,,,130,10881,119.562
1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,,,,,,,,,47,57392,43211,12905,1276,3.936,35.298,,,,,,,,,46,22812,12625,5490,4697,8.13,10.935,,,,,,,,47,11764,120.128
1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,,,,,,,,,82,49967,37940,10530,1497,3.939,30.122,,,,,,,,,82,22169,11989,4584,5596,12.951,12.902,,,,,,,,78,13284,137.397
1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,35,5.829,17138,,,,,,159,5997,4360,,,0.396,,36,6.056,3471,2426,,,2.083,,153,3728,1833,1043,852,6.131,3.314,,,,,,,,93,3141,42.312
1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,111,6.595,19758,15326,1818,2614,0.829,6.198,560,8899,6104,1500,1295,0.538,4.221,112,6.536,4344,2693,922,729,1.92,3.179,556,5534,2582,1547,1405,5.038,6.178,,,31,99,5.323,2033,26.455,604,6152,71.646
1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,,,,,,,,,58,18692,11650,,,0.724,,,,,,,,,,58,7845,4117,2563,1165,2.569,5.983,,,,,,,,58,9119,83.397
1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,,,,,,,,,87,7844,5024,,,0.517,,,,,,,,,,87,7457,3127,2083,2247,6.034,6.908,,,,,,,,92,6690,78.359
1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,,,,,,,,,60,12413,,,,,,,,,,,,,,60,7718,3687,2211,1820,7.467,10.567,,,,,,,,58,7920,91.776
1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,34,7.353,10595,,,,,,213,5295,,,,,,40,7.125,3187,1957,,,2.15,,200,4584,2273,1729,582,7.135,4.43,,,,,,,,99,4635,54.465
1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,67,5.866,24997,20088,,,1.075,,340,14565,10861,2669,1035,0.774,7.303,69,5.797,5450,3634,914,902,1.913,3.406,336,7387,3888,2145,1354,6.801,6.619,,,,66,4.909,2304,31.364,360,6568,76.194
1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,,,,,,,,,63,21715,16178,,,1.381,,,,,,,,,,63,9660,4819,2901,1940,6.032,9.159,,,,,,,,63,4900,78.698
1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,,,,,,,,,32,,,,,,,,,,,,,,,31,5750,2906,,,10.806,,,,,,,,,,,
1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,,,,,,,,,83,8701,,,,,,,,,,,,,,82,8586,4443,1774,2369,10.634,6.805,,,,,,,,87,6710,83.069
1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,,,,,,,,,111,4023,,,,,,,,,,,,,,108,6593,2183,1033,3377,6.62,4.241,,,,,,,,55,5475,69.982
1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,51,5.725,25925,20759,,,0.882,,326,10073,6855,,,0.607,,51,5.725,5396,3640,999,757,0.961,2.902,325,6340,3106,1444,1790,4.957,7.018,,,,53,4.981,2847,36.528,342,8801,98.208
1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,,,,,,,,,52,15282,8384,,,0.731,,,,,,,,,,52,7250,3824,1477,1949,3.212,8.096,,,,,,,,53,8677,117.377
1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,,,,,,,,,56,9656,5400,,,0.714,,,,,,,,,,54,8680,3633,2351,2696,6.704,7.074,,,,,,,,57,8804,92.211
1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,38,6.684,6518,,,,,,232,7237,6086,,,0.629,,37,6.73,2603,1392,539,672,3.108,2,229,6663,2946,2088,1629,9.873,4.659,,,,,,,,114,5416,70.351
1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,60,6.517,17512,,,,,,320,11638,8994,1921,723,0.784,5.778,61,6.656,5211,3086,1173,952,3.885,2.918,317,7939,3783,2182,1974,8.101,7.319,,,,54,5.037,2528,35.407,342,8076,100.596
1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,,,,,,,,,40,13965,,,,,,,,,,,,,,40,8127,4310,1908,1909,10.2,6.175,,,,,,,,,,
1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,,,,,,,,,103,27144,19164,7325,655,1.641,19.689,,,,,,,,,102,13532,6106,3880,3546,6.392,12.627,,,,,,,,105,6897,106.705
1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,,,,,,,,,64,6581,,,,,,,,,,,,,,63,7586,3910,1871,1805,15.302,5.794,,,,,,,,36,7804,69.417
1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,,,,,,,,,115,10174,7806,,,0.817,,,,,,,,,,115,12037,4698,2981,4358,10.191,8.165,,,,,,,,117,8198,100.855
1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,,,,,,,,,37,39392,28282,,,2.162,,,,,,,,,,37,15809,7254,4155,4400,7.892,7.946,,,,,,,,37,5941,97.189
1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,80,11340,,,,,,,,,,,,,,77,7637,3228,1922,2487,8.39,5.662,,,,,,,,31,4603,57.871
1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,41,8.78,23524,,,,,,392,16625,10975,4733,917,1.043,13.518,42,8.833,8186,4850,1956,1380,2.548,7.905,391,9159,4572,2850,1737,4.88,9.1,,,,43,7.233,4510,50.535,394,8036,87.51
1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,,,,,,,,,75,26231,16582,,,1.227,,,,,,,,,,74,12100,5679,3997,2424,3.324,11.838,,,,,,,,79,7843,103.038
1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,,,,,,,,,77,14448,8331,,,1.052,,,,,,,,,,77,8796,4395,3039,1362,6.532,9.844,,,,,,,,78,9028,96.064
1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,,,,,,,,,33,20297,,,,,,,,,,,,,,32,10065,4978,3363,1724,5.969,9.969,,,,,,,,32,10838,124.656
1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,,,,,,,,,101,10612,,,,,,,,,,,,,,97,6985,3294,2006,1685,9.237,5.907,,,,,,,,43,6239,63.721
1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,33,8.515,21027,,,,,,265,16155,11574,3487,1094,1.23,10.868,33,8.515,8012,3711,,,4.636,,265,8903,4620,2997,1286,7.098,9.234,,,,,,,,274,9229,90.117
1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,,,,,,,,,101,24296,17487,6218,591,1.545,17.842,,,,,,,,,100,13161,6306,4540,2315,6.43,10.51,,,,,,,,102,5990,96.48
1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,,,,,,,,,36,16573,,,,,,,,,,,,,,35,8890,4836,2571,1483,9.2,7.229,,,,,,,,,,
1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,,,,,,,,,85,21606,14409,,,1.529,,,,,,,,,,85,13892,6657,3778,3457,8.588,11.153,,,,,,,,84,8191,96.845
1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,,,,,,,,,39,17398,,,,,,,,,,,,,,38,7417,3691,1398,2328,8.132,6.026,,,,,,,,,,
1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,37,7.865,25316,17885,,,1.703,,273,14651,10215,,,0.996,,38,7.895,9199,4681,2210,2308,4.053,6.526,271,8760,4629,2660,1471,3.838,8.956,,,,32,6.781,3857,48.438,280,10315,115.496
1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,,,,,,,,,72,25517,14937,,,1.236,,,,,,,,,,71,13076,7123,3980,1973,3.324,9.718,,,,,,,,72,8691,123.944
1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,,,,,,,,,69,14102,7648,,,1.058,,,,,,,,,,69,12067,5249,3793,3025,5.841,9.971,,,,,,,,72,10280,115.528
1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,,,,,,,,,116,10807,8366,1703,738,1.009,4.276,,,,,,,,,115,9468,4421,2786,2261,11.53,7.922,,,,,,,,54,6985,69.204
1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,34,8.912,21313,,,,,,332,19984,13914,5240,830,1.488,14.581,34,8.912,7753,4846,1729,1178,4.765,5.412,330,11237,5396,3311,2530,6.979,9.509,,,,,,,,341,9059,115.487
1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,,,,,,,,,46,23334,,,,,,,,,,,,,,45,17838,10340,3341,4157,13.356,7.667,,,,,,,,,,
1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,,,,,,,,,167,25484,16152,8187,1145,1.665,22.85,,,,,,,,,166,12879,6544,3731,2604,6.458,10.133,,,,,,,,167,8119,125.605
1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,,,,,,,,,35,11746,,,,,,,,,,,,,,35,14364,7802,3285,3277,14.257,8.4,,,,,,,,,,
1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,,,,,,,,,143,20978,16047,4066,865,1.951,11.517,,,,,,,,,143,16326,8675,3863,3788,12.636,9.804,,,,,,,,149,10399,111.208
1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,,,,,,,,,53,28967,19006,,,2.132,,,,,,,,,,53,21606,11804,5057,4745,7.642,10.887,,,,,,,,53,9066,125.17
1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,,,,,,,,,35,9534,,,,,,,,,,,,,,32,4516,2201,1328,987,6.281,5.656,,,,,,,,,,
1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,,,,,,,,,130,19010,14094,4065,851,1.254,11.846,,,,,,,,,127,8049,4251,1779,2019,6.031,7.016,,,,,,,,126,7376,87.317
1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,,,,,,,,,83,14954,,,,,,,,,,,,,,81,9611,4318,2420,2873,10.296,6.111,,,,,,,,41,4845,77.463
1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,,,,,,,,,149,20794,15549,3471,1774,1.383,9.779,,,,,,,,,147,10753,5245,3715,1793,7.367,8.837,,,,,,,,152,8343,91.632
1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,,,,,,,,,32,32331,23800,,,1.719,,,,,,,,,,32,10472,6199,3147,1126,6.688,9.813,,,,,,,,34,7189,82.324
1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,,,,,,,,,73,20441,13278,,,1.356,,,,,,,,,,73,10731,5433,3198,2100,10.342,9.438,,,,,,,,73,5780,91.74
1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,,,,,,,,,90,12544,8403,,,0.944,,,,,,,,,,89,8094,4303,2075,1716,5.674,8.483,,,,,,,,93,10955,112.774
1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,,,,,,,,,90,19868,18216,904,748,1.556,2.067,,,,,,,,,89,11507,5426,3038,3043,10.517,6.427,,,,,,,,41,6063,86.171
1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,,,,,,,,,157,23665,19113,3429,1123,1.962,11.159,,,,,,,,,156,10923,5769,2503,2651,9.558,8.481,,,,,,,,155,10318,118.342
1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,,,,,,,,,45,39545,28335,,,2.022,,,,,,,,,,45,14972,8602,4026,2344,7.733,9.178,,,,,,,,43,7565,120.605
1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,,,,,,,,,39,11698,,,,,,,,,,,,,,39,10870,4973,2431,3466,18.41,6.179,,,,,,,,,,
1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,,,,,,,,,93,15849,12158,,,1.312,,,,,,,,,,93,15171,6979,2660,5532,14.559,9.204,,,,,,,,97,10953,123.68
1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,,,,,,,,,39,36212,31338,,,2.256,,,,,,,,,,38,10973,5730,2484,2759,8.526,7.237,,,,,,,,,,
1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,,,,,,,,,149,22048,15257,5373,1418,1.664,18.584,,,,,,,,,148,11393,5757,3723,1913,5.351,11.514,,,,,,,,149,8535,95.819
1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,,,,,,,,,46,22702,18080,,,1.848,,,,,,,,,,46,11566,6202,3077,2287,6.043,10.587,,,,,,,,46,9862,96.609
1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,,,,,,,,,75,22386,18187,2943,1256,2.333,7.72,,,,,,,,,73,13019,6923,3480,2616,9.904,9.288,,,,,,,,41,3812,68.561
1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,30,7.967,25501,18636,,,1.933,,192,31408,24273,6589,546,2.458,19.125,31,7.968,9484,5258,,,5.548,,190,12704,7394,3779,1531,7.405,9.937,,,,30,6.667,4325,46.067,193,9148,100.632
1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,,,,,,,,,62,38398,25314,,,3.161,,,,,,,,,,62,17071,9026,5185,2860,6.903,11.371,,,,,,,,61,8759,107.016
1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,,,,,,,,,48,14283,,,,,,,,,,,,,,48,15094,6502,3153,5439,16.021,6.958,,,,,,,,,,
1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,,,,,,,,,96,33491,25171,,,3.115,,,,,,,,,,95,16886,8643,4705,3538,9.789,12.389,,,,,,,,105,10843,115.886
1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,,,,,,,,,35,46046,30745,,,3.629,,,,,,,,,,34,21622,11303,6277,4042,11.118,12.912,,,,,,,,33,7195,112.515
1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,,,,,,,,,109,36201,24047,10172,1982,2.394,30.495,,,,,,,,,107,12868,6569,4077,2222,5.935,11.636,,,,,,,,115,10990,120.365
